Date,Open,High,Low,Close,Adj Close,Volume,pct_change,down,candle_change,consecutive_count,buy_signal,holding_position,Sell_Signal_Long,Buy_Price,Sell_Price,buy_return,investment_value
2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,3599.765869140625,5265847539,-0.0003053736335224544,1,20,-1,False,,False,,,0.0,10000.0
2019-01-26,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,3602.46044921875,5098183235,0.0007485431486600191,0,21,1,False,,False,,,0.0,10000.0
2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,3583.9658203125,5570752966,-0.005133888120898322,1,22,-1,False,,False,,,0.0,10000.0
2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,3470.450439453125,6908930483,-0.03167312037855241,1,22,-2,False,,False,,,0.0,10000.0
2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,3448.116943359375,5897159493,-0.006435330653293936,1,22,-3,True,,False,3448.116943359375,,0.0,10000.0
2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,3486.181640625,5955112627,0.01103927096757329,0,23,1,False,True,False,3448.116943359375,,0.0,10000.0
2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,3457.792724609375,5831198271,-0.008143269325041613,1,24,-1,False,True,True,3448.116943359375,3457.792724609375,0.0028061058858905863,10028.061058858906
2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,3487.9453125,5422926707,0.008720183739189036,0,25,1,False,True,False,3448.116943359375,,0.0,10028.061058858906
2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,3521.060791015625,5071623601,0.009494265405179059,0,25,2,False,True,False,3448.116943359375,,0.0,10028.061058858906
2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,3464.013427734375,5043937584,-0.01620175471744556,1,26,-1,False,True,True,3448.116943359375,3464.013427734375,0.004610192936064683,10074.292355114883
2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,3459.154052734375,5332718886,-0.0014028164443861124,1,26,-2,False,True,True,3448.116943359375,3459.154052734375,0.003200909237216054,10106.539250572785
2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,3466.357421875,5227549545,0.0020824077305636735,0,27,1,False,True,False,3448.116943359375,,0.0,10106.539250572785
2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,3413.767822265625,5482196038,-0.015171430181290635,1,28,-1,False,True,True,3448.116943359375,3413.767822265625,-0.009961704216529532,10005.860895905833
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,3399.4716796875,5004962683,-0.004187789950119369,1,28,-2,False,True,True,3448.116943359375,3399.4716796875,-0.014107776641844927,9864.700445277023
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,3666.7802734375,7735623101,0.07863239318839477,0,29,1,False,True,False,3448.116943359375,,0.0,9864.700445277023
2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,3671.20361328125,6158833645,0.0012063280354683847,0,29,2,False,True,False,3448.116943359375,,0.0,9864.700445277023
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,3690.188232421875,6282256903,0.005171224791767015,0,29,3,False,True,False,3448.116943359375,,0.0,9864.700445277023
2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,3648.4306640625,6277056434,-0.011315836951756086,1,30,-1,False,True,True,3448.116943359375,3648.4306640625,0.0580936563328871,10437.776962771824
2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,3653.528564453125,6480384532,0.0013972858086190865,0,31,1,False,True,False,3448.116943359375,,0.0,10437.776962771824
2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,3632.070556640625,6438903823,-0.005873228423961097,1,32,-1,False,True,True,3448.116943359375,3632.070556640625,0.0533490065165918,10994.621993977471
2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,3616.880859375,6271044418,-0.004182104127314679,1,32,-2,False,True,True,3448.116943359375,3616.880859375,0.04894379128893589,11532.740478151449
2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,3620.810791015625,6091952231,0.0010865526937218206,0,33,1,False,True,False,3448.116943359375,,0.0,11532.740478151449
2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,3629.78759765625,5934744052,0.00247922555437019,0,33,2,False,True,False,3448.116943359375,,0.0,11532.740478151449
2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,3673.836181640625,7039512503,0.01213530621263259,0,33,3,False,True,False,3448.116943359375,,0.0,11532.740478151449
2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,3915.71435546875,9908216640,0.06583804009467542,0,33,4,False,True,False,3448.116943359375,,0.0,11532.740478151449
2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,3947.094482421875,9933626655,0.008013895832135631,0,33,5,False,True,False,3448.116943359375,,0.0,11532.740478151449
2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,3999.820556640625,8693373948,0.013358199164869689,0,33,6,False,True,False,3448.116943359375,,0.0,11532.740478151449
2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,3954.1181640625,7775128102,-0.011426110729454764,1,34,-1,False,True,True,3448.116943359375,3954.1181640625,0.14674711705402488,13225.13689505243
2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,4005.526611328125,7826525254,0.013001242029855531,0,35,1,False,True,False,3448.116943359375,,0.0,13225.13689505243
2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,4142.52685546875,8922258316,0.03420280463327119,0,35,2,False,True,False,3448.116943359375,,0.0,13225.13689505243
2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,3810.427490234375,10794227451,-0.08016830712779921,1,36,-1,False,True,True,3448.116943359375,3810.427490234375,0.10507490112038198,14614.76684660358
2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,3882.6962890625,9318796067,0.018966060635805304,0,37,1,False,True,False,3448.116943359375,,0.0,14614.76684660358
2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,3854.35791015625,7931218996,-0.007298633937987575,1,38,-1,False,True,True,3448.116943359375,3854.35791015625,0.11781531005763668,16336.610134056249
2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,3851.04736328125,8301309684,-0.0008589100836423613,1,38,-2,False,True,True,3448.116943359375,3851.04736328125,0.11685520721617837,18245.628096481312
2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,3854.785400390625,8399767798,0.0009706546704713048,0,39,1,False,True,False,3448.116943359375,,0.0,18245.628096481312
2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,3859.583740234375,7661247975,0.0012447748305945971,0,39,2,False,True,False,3448.116943359375,,0.0,18245.628096481312
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,3864.4150390625,7578786076,0.0012517668104363722,0,39,3,False,True,False,3448.116943359375,,0.0,18245.628096481312
2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,3847.17578125,7253558152,-0.0044610264783262465,1,40,-1,False,True,True,3448.116943359375,3847.17578125,0.11573239668079127,20357.238365033478
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,3761.55712890625,9029175788,-0.022254936403225956,1,40,-2,False,True,True,3448.116943359375,3761.55712890625,0.09090184314964134,22207.74885385161
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,3896.375,10174126415,0.035840973956695166,0,41,1,False,True,False,3448.116943359375,,0.0,22207.74885385161
2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,3903.942626953125,9175291529,0.0019422224383240927,0,41,2,False,True,False,3448.116943359375,,0.0,22207.74885385161
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,3911.484375,9584165519,0.0019318286070102442,0,41,3,False,True,False,3448.116943359375,,0.0,22207.74885385161
2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,3901.131591796875,10638638944,-0.0026467658337827604,1,42,-1,False,True,True,3448.116943359375,3901.131591796875,0.13138030289545344,25125.409624896794
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,3963.313720703125,10796103518,0.01593951074016675,0,43,1,False,True,False,3448.116943359375,,0.0,25125.409624896794
2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,3951.599853515625,9713267607,-0.0029555740506511663,1,44,-1,False,True,True,3448.116943359375,3951.599853515625,0.14601677333649965,28794.140867082057
2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,3905.227294921875,10125901903,-0.01173513521428382,1,44,-2,False,True,True,3448.116943359375,3905.227294921875,0.13256811154355863,32611.325745350332
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,3909.15625,9809887079,0.0010060759032475275,0,45,1,False,True,False,3448.116943359375,,0.0,32611.325745350332
2019-03-13,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,3906.71728515625,9469184841,-0.0006239108103570645,1,46,-1,False,True,True,3448.116943359375,3906.71728515625,0.13300022862625926,36948.63952528734
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,3924.369140625,10480789570,0.004518334494236109,0,47,1,False,True,False,3448.116943359375,,0.0,36948.63952528734
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,3960.9111328125,9394210605,0.009311558336655423,0,47,2,False,True,False,3448.116943359375,,0.0,36948.63952528734
2019-03-16,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,4048.725830078125,9856166973,0.02217032756381765,0,47,3,False,True,False,3448.116943359375,,0.0,36948.63952528734
2019-03-17,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,4025.22900390625,8221625400,-0.0058035113164038865,1,48,-1,False,True,True,3448.116943359375,4025.22900390625,0.16737021105340344,43132.74112077081
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,4032.50732421875,9646954186,0.0018081754616785517,0,49,1,False,True,False,3448.116943359375,,0.0,43132.74112077081
2019-03-19,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,4071.190185546875,9344919956,0.009592756619634768,0,49,2,False,True,False,3448.116943359375,,0.0,43132.74112077081
2019-03-20,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,4087.476318359375,10175916388,0.004000337019458566,0,49,3,False,True,False,3448.116943359375,,0.0,43132.74112077081
2019-03-21,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,4029.326904296875,10831212662,-0.014226238767748978,1,50,-1,False,True,True,3448.116943359375,4029.326904296875,0.16855865693790784,50403.13803413841
2019-03-22,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,4023.96826171875,9252935969,-0.0013299101079167208,1,50,-2,False,True,True,3448.116943359375,4023.96826171875,0.16700457896835252,58820.69288021345
2019-03-23,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,4035.826416015625,9578850549,0.002946880672416219,0,51,1,False,True,False,3448.116943359375,,0.0,58820.69288021345
2019-03-24,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,4022.168212890625,9144851065,-0.0033842394882989124,1,52,-1,False,True,True,3448.116943359375,4022.168212890625,0.16648254074932067,68613.31127954686
2019-03-25,4024.11279296875,4038.8408203125,3934.03125,3963.070556640625,3963.070556640625,10359818883,-0.014692984758966188,1,52,-2,False,True,True,3448.116943359375,3963.070556640625,0.14934343055649069,78860.25856787474
2019-03-26,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,3985.080810546875,10707678815,0.00555383851780511,0,53,1,False,True,False,3448.116943359375,,0.0,78860.25856787474
2019-03-27,3984.244873046875,4087.066162109375,3977.810546875,4087.066162109375,4087.066162109375,10897131934,0.025591790081793686,0,53,2,False,True,False,3448.116943359375,,0.0,78860.25856787474
2019-03-28,4087.58447265625,4094.902099609375,4040.266357421875,4069.107177734375,4069.107177734375,9353915899,-0.00439410170099408,1,54,-1,False,True,True,3448.116943359375,4069.107177734375,0.18009546792516606,93062.63373535573
2019-03-29,4068.2998046875,4113.5009765625,4034.09716796875,4098.37451171875,4098.37451171875,10918665557,0.007192568960710188,0,55,1,False,True,False,3448.116943359375,,0.0,93062.63373535573
2019-03-30,4092.13623046875,4296.806640625,4053.90966796875,4106.66015625,4106.66015625,9732688060,0.0020216904305738748,0,55,2,False,True,False,3448.116943359375,,0.0,93062.63373535573
2019-03-31,4105.4560546875,4113.0234375,4094.100830078125,4105.404296875,4105.404296875,9045122443,-0.0003058103975535076,1,56,-1,False,True,True,3448.116943359375,4105.404296875,0.19062211761160675,110802.43004850259
2019-04-01,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,4158.18310546875,10157794171,0.01285593446519373,0,57,1,False,True,False,3448.116943359375,,0.0,110802.43004850259
2019-04-02,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,4879.8779296875,21315047816,0.1735601357404375,0,57,2,False,True,False,3448.116943359375,,0.0,110802.43004850259
2019-04-03,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,4973.02197265625,22899891582,0.01908737151027773,0,57,3,False,True,False,3448.116943359375,,0.0,110802.43004850259
2019-04-04,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,4922.798828125,18251810240,-0.010099119772122078,1,58,-1,False,True,True,3448.116943359375,4922.798828125,0.4276774567073982,158190.13152864558
2019-04-05,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,5036.68115234375,16837325387,0.023133653881632465,0,59,1,False,True,False,3448.116943359375,,0.0,158190.13152864558
2019-04-06,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,5059.8173828125,16929795194,0.004593546775932822,0,59,2,False,True,False,3448.116943359375,,0.0,158190.13152864558
2019-04-07,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,5198.89697265625,16655416140,0.027487076967675605,0,59,3,False,True,False,3448.116943359375,,0.0,158190.13152864558
2019-04-08,5199.83544921875,5318.83642578125,5148.2119140625,5289.77099609375,5289.77099609375,17154113634,0.017479481496835758,0,59,4,False,True,False,3448.116943359375,,0.0,158190.13152864558
2019-04-09,5289.91796875,5289.91796875,5167.4189453125,5204.95849609375,5204.95849609375,14722104361,-0.016033302776742198,1,60,-1,False,True,True,3448.116943359375,5204.95849609375,0.5095075316740123,238789.19497899315
2019-04-10,5204.10546875,5421.6513671875,5193.38232421875,5324.5517578125,5324.5517578125,15504590933,0.02297679449480783,0,61,1,False,True,False,3448.116943359375,,0.0,238789.19497899315
2019-04-11,5325.08154296875,5354.2255859375,5017.29638671875,5064.48779296875,5064.48779296875,16555616019,-0.04884241466188555,1,62,-1,False,True,True,3448.116943359375,5064.48779296875,0.4687691502813718,350726.2030056686
2019-04-12,5061.20068359375,5103.2744140625,4955.8525390625,5089.5390625,5089.5390625,13675206312,0.004946456691243162,0,63,1,False,True,False,3448.116943359375,,0.0,350726.2030056686
2019-04-13,5088.85009765625,5127.1220703125,5061.58935546875,5096.58642578125,5096.58642578125,10823289598,0.0013846761356397508,0,63,2,False,True,False,3448.116943359375,,0.0,350726.2030056686
2019-04-14,5095.7587890625,5184.01611328125,5053.568359375,5167.72216796875,5167.72216796875,10391952498,0.013957526910101548,0,63,3,False,True,False,3448.116943359375,,0.0,350726.2030056686
2019-04-15,5167.32177734375,5196.60693359375,5024.0693359375,5067.1083984375,5067.1083984375,12290155061,-0.019469655345422332,1,64,-1,False,True,True,3448.116943359375,5067.1083984375,0.46952916089348196,515402.3828062772
2019-04-16,5066.57763671875,5238.9453125,5055.19482421875,5235.5595703125,5235.5595703125,11618660197,0.03324404347200138,0,65,1,False,True,False,3448.116943359375,,0.0,515402.3828062772
2019-04-17,5236.13525390625,5274.275390625,5219.20556640625,5251.93798828125,5251.93798828125,12438480677,0.003128303240330199,0,65,2,False,True,False,3448.116943359375,,0.0,515402.3828062772
2019-04-18,5251.48046875,5319.986328125,5250.5068359375,5298.3857421875,5298.3857421875,13256489918,0.008843926567657423,0,65,3,False,True,False,3448.116943359375,,0.0,515402.3828062772
2019-04-19,5298.154296875,5336.68017578125,5233.3349609375,5303.8125,5303.8125,13780238655,0.0010242285247921146,0,65,4,False,True,False,3448.116943359375,,0.0,515402.3828062772
2019-04-20,5304.16064453125,5358.49072265625,5295.8779296875,5337.88623046875,5337.88623046875,13169647522,0.00642438443454596,0,65,5,False,True,False,3448.116943359375,,0.0,515402.3828062772
2019-04-21,5335.87890625,5359.9248046875,5257.33935546875,5314.53125,5314.53125,13731844223,-0.004375323763073036,1,66,-1,False,True,True,3448.116943359375,5314.53125,0.5412850948211303,794382.0104546094
2019-04-22,5312.49462890625,5422.6875,5280.27685546875,5399.365234375,5399.365234375,14601631648,0.015962646635110156,0,67,1,False,True,False,3448.116943359375,,0.0,794382.0104546094
2019-04-23,5399.36572265625,5633.80224609375,5389.40869140625,5572.3623046875,5572.3623046875,15867308108,0.032040260809014454,0,67,2,False,True,False,3448.116943359375,,0.0,794382.0104546094
2019-04-24,5571.50830078125,5642.04443359375,5418.26318359375,5464.86669921875,5464.86669921875,17048033399,-0.019290850018550354,1,68,-1,False,True,True,3448.116943359375,5464.86669921875,0.5848843844299925,1259003.6436416134
2019-04-25,5466.5244140625,5542.23828125,5181.3388671875,5210.515625,5210.515625,15330283408,-0.04654296037177108,1,68,-2,False,True,True,3448.116943359375,5210.515625,0.5111191733316283,1902504.5452012229
2019-04-26,5210.3046875,5383.63427734375,5177.36865234375,5279.34814453125,5279.34814453125,16812108040,0.013210308630683842,0,69,1,False,True,False,3448.116943359375,,0.0,1902504.5452012229
2019-04-27,5279.47119140625,5310.75,5233.6357421875,5268.291015625,5268.291015625,13111274675,-0.00209441177273062,1,70,-1,False,True,True,3448.116943359375,5268.291015625,0.5278748088202296,2906788.7682789364
2019-04-28,5271.74658203125,5326.23193359375,5255.68359375,5285.13916015625,5285.13916015625,12819992056,0.0031980284462800324,0,71,1,False,True,False,3448.116943359375,,0.0,2906788.7682789364
2019-04-29,5284.8583984375,5311.27490234375,5216.48779296875,5247.3525390625,5247.3525390625,13735490672,-0.007149598137096702,1,72,-1,False,True,True,3448.116943359375,5247.3525390625,0.5218023707601387,4423558.038865829
2019-04-30,5247.72607421875,5363.25732421875,5224.18994140625,5350.7265625,5350.7265625,13878964574,0.019700224573813152,0,73,1,False,True,False,3448.116943359375,,0.0,4423558.038865829
2019-05-01,5350.91455078125,5418.00390625,5347.64599609375,5402.697265625,5402.697265625,13679528236,0.009712831055362026,0,73,2,False,True,False,3448.116943359375,,0.0,4423558.038865829
2019-05-02,5402.4228515625,5522.2626953125,5394.21728515625,5505.28369140625,5505.28369140625,14644460907,0.018988001869725712,0,73,3,False,True,False,3448.116943359375,,0.0,4423558.038865829
2019-05-03,5505.55224609375,5865.8818359375,5490.20166015625,5768.28955078125,5768.28955078125,18720780006,0.047773352676729886,0,73,4,False,True,False,3448.116943359375,,0.0,4423558.038865829
2019-05-04,5769.20263671875,5886.8935546875,5645.46923828125,5831.16748046875,5831.16748046875,17567780766,0.010900619522295596,0,73,5,False,True,False,3448.116943359375,,0.0,4423558.038865829
2019-05-05,5831.068359375,5833.86279296875,5708.03515625,5795.70849609375,5795.70849609375,14808830723,-0.006080940822531411,1,74,-1,False,True,True,3448.116943359375,5795.70849609375,0.6808329274491491,7435262.008208068
2019-05-06,5791.693359375,5802.95751953125,5653.6875,5746.80712890625,5746.80712890625,15737171804,-0.008437513242851802,1,74,-2,False,True,True,3448.116943359375,5746.80712890625,0.6666508773647755,12391985.94941696
2019-05-07,5745.59912109375,5988.17822265625,5741.39599609375,5829.50146484375,5829.50146484375,18026409033,0.014389613933892154,0,75,1,False,True,False,3448.116943359375,,0.0,12391985.94941696
2019-05-08,5849.4814453125,5989.98095703125,5794.7158203125,5982.45751953125,5982.45751953125,15320605300,0.026238273651690402,0,75,2,False,True,False,3448.116943359375,,0.0,12391985.94941696
2019-05-09,5982.31640625,6183.0390625,5982.31640625,6174.52880859375,6174.52880859375,16784645411,0.03210575059420551,0,75,3,False,True,False,3448.116943359375,,0.0,12391985.94941696
2019-05-10,6175.82275390625,6434.61767578125,6161.51904296875,6378.84912109375,6378.84912109375,19419875368,0.03309083475578345,0,75,4,False,True,False,3448.116943359375,,0.0,12391985.94941696
2019-05-11,6379.6669921875,7333.0029296875,6375.69873046875,7204.771484375,7204.771484375,28867562329,0.12947827227172803,0,75,5,False,True,False,3448.116943359375,,0.0,12391985.94941696
2019-05-12,7203.50732421875,7503.8720703125,6815.77099609375,6972.37158203125,6972.37158203125,27773333680,-0.03225638770747363,1,76,-1,False,True,True,3448.116943359375,6972.37158203125,1.022080949272655,25057598.71197045
2019-05-13,6971.17822265625,8047.4130859375,6898.2822265625,7814.9150390625,7814.9150390625,28677672181,0.1208402976115901,0,77,1,False,True,False,3448.116943359375,,0.0,25057598.71197045
2019-05-14,7807.88427734375,8268.712890625,7696.39111328125,7994.416015625,7994.416015625,32031452227,0.02296902470023965,0,77,2,False,True,False,3448.116943359375,,0.0,25057598.71197045
2019-05-15,7989.37451171875,8216.423828125,7899.10693359375,8205.16796875,8205.16796875,28344112920,0.026362395040874453,0,77,3,False,True,False,3448.116943359375,,0.0,25057598.71197045
2019-05-16,8194.5009765625,8320.82421875,7729.6083984375,7884.9091796875,7884.9091796875,33167197581,-0.03903135076359554,1,78,-1,False,True,True,3448.116943359375,7884.9091796875,1.2867290492779864,57299938.87981348
2019-05-17,7886.92578125,7929.1455078125,7038.12451171875,7343.8955078125,7343.8955078125,30066644905,-0.06861381146516154,1,78,-2,False,True,True,3448.116943359375,7343.8955078125,1.1298278534189183,122039005.82542835
2019-05-18,7341.66455078125,7447.27197265625,7251.50439453125,7271.2080078125,7271.2080078125,21354286562,-0.009897676229553398,1,78,-3,True,True,True,7271.2080078125,7271.2080078125,0.0,122039005.82542835
2019-05-19,7267.962890625,8261.94140625,7267.962890625,8197.689453125,8197.689453125,25902422040,0.12741781617539316,0,79,1,False,True,False,7271.2080078125,,0.0,122039005.82542835
2019-05-20,8196.923828125,8200.9677734375,7678.78173828125,7978.30908203125,7978.30908203125,23843404340,-0.026761244415049346,1,80,-1,False,True,True,7271.2080078125,7978.30908203125,0.09724671243884231,133906897.93125598
2019-05-21,7977.96923828125,8062.16796875,7843.33984375,7963.32763671875,7963.32763671875,25127245056,-0.0018777719888342093,1,80,-2,False,True,True,7271.2080078125,7963.32763671875,0.09518633329738435,146653004.54855934
2019-05-22,7956.2919921875,7997.6123046875,7615.9873046875,7680.06640625,7680.06640625,24719473175,-0.03557071156568237,1,80,-3,True,True,True,7680.06640625,7680.06640625,0.0,146653004.54855934
2019-05-23,7677.26904296875,7943.79150390625,7533.19677734375,7881.8466796875,7881.8466796875,24457107820,0.02627324592835456,0,81,1,False,True,False,7680.06640625,,0.0,146653004.54855934
2019-05-24,7881.6953125,8140.7197265625,7824.44873046875,7987.37158203125,7987.37158203125,25919126991,0.013388347506898546,0,81,2,False,True,False,7680.06640625,,0.0,146653004.54855934
2019-05-25,7991.88525390625,8117.92578125,7965.97607421875,8052.5439453125,8052.5439453125,22256813107,0.008159425489589589,0,81,3,False,True,False,7680.06640625,,0.0,146653004.54855934
